ID,OWNERID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTVIEWEDDATE,LASTREFERENCEDDATE,ANALYSIS_CODE__C,ANALYSIS_DIMENSION__C,ANALYSIS_NAME_DEL__C,LABEL__C,SHORT_HEADING__C,STATUS__C,LA1_CODE_LEGAL_ENTITY__C,LA2__C
a3Sb0000000LNvuEAG,005b0000000L77LAAS,FALSE,IAB,GBP,1498487882000,005b0000000L77LAAS,1498487882000,005b0000000L77LAAS,1498487882000,,,IAB,03,,Barclays,,,a3Qb000000000t6EAA,
a3Sb0000000LNxbEAG,005b0000000L061AAC,FALSE,N200,GBP,1498814262000,005b0000000L061AAC,1555079341000,005b0000001FVCNAA4,1555079341000,,,N200,03,,eVantage Miscellaneous,,,a3Qb00000008URsEAM,EVA - N17 - Bespoke
a3Sb0000000LOFkEAO,005b0000000L061AAC,FALSE,MRO,GBP,1499934560000,005b0000000L061AAC,1557239452000,005b0000001FVCNAA4,1557239452000,,,MRO,03,,ICA Adv Cert in Managing Sanctions Risk Online,MRO,,a3Qb000000000t8EAA,ICD - ONL - Online - Advanced Certificate in Managing Sanctions Risk
a3Sb0000000LOFpEAO,005b0000000L061AAC,FALSE,MRF,GBP,1499934590000,005b0000000L061AAC,1557239421000,005b0000001FVCNAA4,1557239421000,,,MRF,03,,ICA Adv Cert in Managing Sanctions Risk,MRF,,a3Qb000000000t8EAA,ICD - PDI - Face to Face - Advanced Certificate in Managing Sanctions Risk
a3Sb0000000LOOiEAO,005b0000001FVCNAA4,FALSE,WH105,GBP,1501766251000,005b0000001FVCNAA4,1501766257000,005b0000001FVCNAA4,1501880632000,,,WH105,03,,Project Costs,WH105,,a3Qb00000008UFSEA2,
a3Sb0000000LOOnEAO,005b0000000L061AAC,FALSE,MCS,GBP,1501843366000,005b0000000L061AAC,1501843366000,005b0000000L061AAC,1501843366000,,,MCS,03,,Masterclass in Cyber Security,MCS,,a3Qb000000000t6EAA,
a3Sb0000000LOgDEAW,005b0000000L061AAC,FALSE,MIH,GBP,1504174103000,005b0000000L061AAC,1504174103000,005b0000000L061AAC,1504364647000,,,MIH,03,,Certificate in Compliance,,,a3Qb000000000syEAA,
a3Sb0000000SH1mEAG,005b0000000L77LAAS,FALSE,L041,GBP,1510827144000,005b0000000L77LAAS,1510827144000,005b0000000L77LAAS,1510827144000,,,L041,03,,Investigating serious incidents in the health service,,,a3Qb000000000tIEAQ,
a3Sb0000000SH1rEAG,005b0000000L77LAAS,FALSE,L183,GBP,1510827168000,005b0000000L77LAAS,1510827168000,005b0000000L77LAAS,1527644018000,,,L183,03,,Anti-social behaviour for the local authority,,,a3Qb000000000tIEAQ,
a3Sb0000000SHLcEAO,005b0000001FVCNAA4,FALSE,Q11,GBP,1511791167000,005b0000001FVCNAA4,1557240091000,005b0000001FVCNAA4,1557240091000,,,Q11,03,,Certificate in Financial Crime Prevention Online,,,a3Qb00000008Tn9EAE,ICN - NA2 - Online - Certificate in Financial Crime Prevention Online
a3Sb0000000SHQdEAO,005b0000000L1KUAA0,FALSE,EP1,GBP,1512119438000,005b0000000L1KUAA0,1554994388000,005b0000001FVCNAA4,1554994388000,,,EP1,03,,In House Public Sector,EP1,,a3Qb000000000tBEAQ,BSL - EP - Emergency Planning Training
a3Sb0000000SHQeEAO,005b0000000L1KUAA0,FALSE,EP2,GBP,1512119438000,005b0000000L1KUAA0,1554994073000,005b0000001FVCNAA4,1554994073000,,,EP2,03,,In House Private Sector,EP2,,a3Qb000000000tBEAQ,BSL - EP Emergency Planning Training
a3Sb0000000SHQgEAO,005b0000000L1KUAA0,FALSE,EP7,GBP,1512119438000,005b0000000L1KUAA0,1554994104000,005b0000001FVCNAA4,1554994104000,,,EP7,03,,Expenses or Travel and Accommodation,EP7,,a3Qb000000000tBEAQ,BSL - EP Emergency Planning Training
a3Sb0000000SHQhEAO,005b0000000L1KUAA0,FALSE,EX1,GBP,1512119438000,005b0000000L1KUAA0,1554994537000,005b0000001FVCNAA4,1554994537000,,,EX1,03,,Public Courses,EX1,,a3Qb000000000tBEAQ,BSL - EW - Expert Witness Training PUB
a3Sb0000000SHQiEAO,005b0000000L1KUAA0,FALSE,EX2,GBP,1512119438000,005b0000000L1KUAA0,1554994521000,005b0000001FVCNAA4,1554994521000,,,EX2,03,,In House Public Sector,EX2,,a3Qb000000000tBEAQ,BSL - EW - Expert Witness Training IH PUB
a3Sb0000000SHQjEAO,005b0000000L1KUAA0,FALSE,EX3,GBP,1512119438000,005b0000000L1KUAA0,1554994494000,005b0000001FVCNAA4,1554994494000,,,EX3,03,,In House Private Sector,EX3,,a3Qb000000000tBEAQ,BSL - EW - Expert Witness Training PRI
a3Sb0000000SHQkEAO,005b0000000L1KUAA0,FALSE,EX4,GBP,1512119438000,005b0000000L1KUAA0,1554994576000,005b0000001FVCNAA4,1554994576000,,,EX4,03,,Conferences,EX4,,a3Qb000000000tBEAQ,BSL - EW - Expert Witness Training CFR
a3Sb0000000SHQmEAO,005b0000000L1KUAA0,FALSE,EX6,GBP,1512119438000,005b0000000L1KUAA0,1554994596000,005b0000001FVCNAA4,1554994596000,,,EX6,03,,Web Learning,EX6,,a3Qb000000000tBEAQ,BSL - EW - Expert Witness Training WEB
a3Sb0000000SHQoEAO,005b0000000L1KUAA0,FALSE,EX8,GBP,1512119438000,005b0000000L1KUAA0,1513203285000,005b0000000L061AAC,1524706423000,,,EX8,03,,Accreditation Fees,EX8,,a3Qb000000000tBEAQ,
a3Sb0000000SHQpEAO,005b0000000L1KUAA0,FALSE,HS1,GBP,1512119438000,005b0000000L1KUAA0,1554994660000,005b0000001FVCNAA4,1554994660000,,,HS1,03,,Public Courses,HS1,,a3Qb000000000tBEAQ,BSL - HSC - Health & Social Care Training PUB
a3Sb0000000SHQqEAO,005b0000000L1KUAA0,FALSE,HS2,GBP,1512119438000,005b0000000L1KUAA0,1554994815000,005b0000001FVCNAA4,1554994815000,,,HS2,03,,In House Public Sector,HS2,,a3Qb000000000tBEAQ,BSL - HSC - Health & Social Care Training IH
a3Sb0000000SHQsEAO,005b0000000L1KUAA0,FALSE,HS4,GBP,1512119438000,005b0000000L1KUAA0,1554994848000,005b0000001FVCNAA4,1554994848000,,,HS4,03,,Conferences,HS4,,a3Qb000000000tBEAQ,BSL - HSC - Health & Social Care Training CFR
a3Sb0000000SHQuEAO,005b0000000L1KUAA0,FALSE,HS7,GBP,1512119438000,005b0000000L1KUAA0,1513203683000,005b0000000L061AAC,1524706423000,,,HS7,03,,Miscellaneous,HS7,,a3Qb000000000tBEAQ,
a3Sb0000000SHQvEAO,005b0000000L1KUAA0,FALSE,HS8,GBP,1512119438000,005b0000000L1KUAA0,1554995031000,005b0000001FVCNAA4,1554995031000,,,HS8,03,,Accreditation Fees,HS8,,a3Qb000000000tBEAQ,BSL HSC Health & Social Care Training ACC
a3Sb0000000SHQwEAO,005b0000000L1KUAA0,FALSE,IN1,GBP,1512119438000,005b0000000L1KUAA0,1554997308000,005b0000001FVCNAA4,1554997308000,,,IN1,03,,Public Courses,IN1,,a3Qb000000000tBEAQ,BSL - IT - Investigation Training PUB
a3Sb0000000SHQxEAO,005b0000000L1KUAA0,FALSE,IN2,GBP,1512119438000,005b0000000L1KUAA0,1554997366000,005b0000001FVCNAA4,1554997366000,,,IN2,03,,In House Public Sector,IN2,,a3Qb000000000tBEAQ,BSL - IT - Investigation Training IH PUB
a3Sb0000000SHQyEAO,005b0000000L1KUAA0,FALSE,IN3,GBP,1512119438000,005b0000000L1KUAA0,1554997391000,005b0000001FVCNAA4,1554997391000,,,IN3,03,,In House Private Sector,IN3,,a3Qb000000000tBEAQ,BSL - IT - Investigation Training IH PRI
a3Sb0000000SHQzEAO,005b0000000L1KUAA0,FALSE,IN4,GBP,1512119438000,005b0000000L1KUAA0,1513682814000,005b0000000L061AAC,1517452410000,,,IN4,03,,Criminal Law Lecture,IN4,,a3Qb000000000tBEAQ,
a3Sb0000000SHR0EAO,005b0000000L1KUAA0,FALSE,IN5,GBP,1512119438000,005b0000000L1KUAA0,1554997429000,005b0000001FVCNAA4,1554997429000,,,IN5,03,,International,IN5,,a3Qb000000000tBEAQ,BSL - IT - Investigation Training Int
a3Sb0000000SHR1EAO,005b0000000L1KUAA0,FALSE,IN6,GBP,1512119438000,005b0000000L1KUAA0,1513203765000,005b0000000L061AAC,1517452410000,,,IN6,03,,Web Learning,IN6,,a3Qb000000000tBEAQ,
a3Sb0000000SHR2EAO,005b0000000L1KUAA0,FALSE,IN7,GBP,1512119438000,005b0000000L1KUAA0,1513203771000,005b0000000L061AAC,1517452410000,,,IN7,03,,Investigators,IN7,,a3Qb000000000tBEAQ,
a3Sb0000000SHR3EAO,005b0000000L1KUAA0,FALSE,IN8,GBP,1512119438000,005b0000000L1KUAA0,1554997449000,005b0000001FVCNAA4,1554997449000,,,IN8,03,,Accreditation,IN8,,a3Qb000000000tBEAQ,BSL - IT - Investigation Training ACC
a3Sb0000000SHR4EAO,005b0000000L1KUAA0,FALSE,IN9,GBP,1512119438000,005b0000000L1KUAA0,1513203783000,005b0000000L061AAC,1517452410000,,,IN9,03,,RAF contract,IN9,,a3Qb000000000tBEAQ,
a3Sb0000000SHR5EAO,005b0000000L1KUAA0,FALSE,THR,GBP,1512119438000,005b0000000L1KUAA0,1513203806000,005b0000000L061AAC,1517452410000,,,THR,03,,Thinking HR Courses,THR,,a3Qb000000000tBEAQ,
a3Sb0000000SHR6EAO,005b0000000L1KUAA0,FALSE,WF1,GBP,1512119438000,005b0000000L1KUAA0,1554998037000,005b0000001FVCNAA4,1554998037000,,,WF1,03,,Law Firms,WF1,,a3Qb000000000tBEAQ,BSL - WF - Witness Familiarisation LAW
a3Sb0000000SHR7EAO,005b0000000L1KUAA0,FALSE,WF2,GBP,1512119438000,005b0000000L1KUAA0,1554998075000,005b0000001FVCNAA4,1554998075000,,,WF2,03,,In House Public Sector,WF2,,a3Qb000000000tBEAQ,BSL - WF - Witness Familiarisation IH PUB
a3S0X000000VgvGUAS,0050X000008uaG0QAI,FALSE,PRAE,GBP,1573467248000,0050X000008uaG0QAI,1626272750000,0050X000008wUh3QAE,1626272750000,,,PRAE,03,,Practise Assurance External,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000VgvHUAS,0050X000008uaG0QAI,FALSE,GPPM,GBP,1573467248000,0050X000008uaG0QAI,1626272646000,0050X000008wUh3QAE,1626272646000,,,GPPM,03,,,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000VgvIUAS,0050X000008uaG0QAI,FALSE,SS04,GBP,1573467248000,0050X000008uaG0QAI,1626272750000,0050X000008wUh3QAE,1626272750000,,,SS04,03,,,,,a3Qb000000000t5EAA,MCA - ME3 - Technical Support
a3S0X000000VgvJUAS,0050X000008uaG0QAI,FALSE,NCPD,GBP,1573467248000,0050X000008uaG0QAI,1573467636000,0050X000008uaG0QAI,1573467636000,,,NCPD,03,,Mercia NI CPD Courses Fees,,,a3Q0X000000OhZsUAK,
a3S0X000000VgvKUAS,0050X000008uaG0QAI,FALSE,NDIG,GBP,1573467248000,0050X000008uaG0QAI,1599646106000,005b0000001FVCNAA4,1599646106000,,,NDIG,03,,Mercia NI Digital,,,a3Q0X000000OhZsUAK,
a3S0X000000VgvLUAS,0050X000008uaG0QAI,FALSE,NFUL,GBP,1573467248000,0050X000008uaG0QAI,1573467678000,0050X000008uaG0QAI,1573467678000,,,NFUL,03,,Mercia NI Full membership,,,a3Q0X000000OhZsUAK,
a3S0X000000VgvMUAS,0050X000008uaG0QAI,FALSE,NINH,GBP,1573467248000,0050X000008uaG0QAI,1573467698000,0050X000008uaG0QAI,1573467698000,,,NINH,03,,Mercia NI In House Fees,,,a3Q0X000000OhZsUAK,
a3S0X000000VgvNUAS,0050X000008uaG0QAI,FALSE,NPDC,GBP,1573467248000,0050X000008uaG0QAI,1573467714000,0050X000008uaG0QAI,1573467714000,,,NPDC,03,,Mercia NI PDC Course Fees,,,a3Q0X000000OhZsUAK,
a3S0X000000VgvOUAS,0050X000008uaG0QAI,FALSE,NTEC,GBP,1573467248000,0050X000008uaG0QAI,1573468081000,0050X000008uaG0QAI,1573468081000,,,NTEC,03,,Mercia NI Technical Services,,,a3Q0X000000OhZsUAK,
a3S0X000000VgvPUAS,0050X000008uaG0QAI,FALSE,NCPD,GBP,1573467248000,0050X000008uaG0QAI,1598280901000,005b0000001FVCNAA4,1598280901000,,,NCPD,03,,Mercia ROI CPD Courses Fees,,,a3Q0X000000OhZxUAK,
a3S0X000000VgvQUAS,0050X000008uaG0QAI,FALSE,NINH,GBP,1573467248000,0050X000008uaG0QAI,1598280961000,005b0000001FVCNAA4,1598280961000,,,NINH,03,,Mercia ROI In House Fees,,,a3Q0X000000OhZxUAK,
a3S0X0000010FS9UAM,005b0000000LhTlAAK,FALSE,ODF,GBP,1535021360000,005b0000000LhTlAAK,1535021360000,005b0000000LhTlAAK,1535021360000,,,ODF,03,,Online Diploma in FCP,,,a3Qb000000000t8EAA,
a3S0X0000010FSEUA2,005b0000000LhTlAAK,FALSE,CAA,GBP,1535026581000,005b0000000LhTlAAK,1557240357000,005b0000001FVCNAA4,1557240357000,,,CAA,03,,Courses in Cambodia,,,a3Qb000000000syEAA,ICS - Z - Blank - Course in Cambodia
a3S0X0000010FSJUA2,005b0000000LhTlAAK,FALSE,WH107E,GBP,1535448685000,005b0000000LhTlAAK,1535448685000,005b0000000LhTlAAK,1535448685000,,,WH107E,03,,Healthcare Transformation Tracker Subscription,WH107E,,a3Qb00000008UFSEA2,
a3S0X0000010FSOUA2,005b0000000LhTlAAK,FALSE,APA,GBP,1535641951000,005b0000000LhTlAAK,1555079660000,005b0000001FVCNAA4,1555079660000,,,APA,03,,Apprenticeship End of Point Assessment,,,a3Qb000000000tCEAQ,ICA - Z - Blank - Apprenticeship End of Point Assessment
a3S0X0000010FZyUAM,005b0000000LhTlAAK,FALSE,LIAR,GBP,1536234544000,005b0000000LhTlAAK,1536234544000,005b0000000LhTlAAK,1536234544000,,,LIAR,03,,ICA Advanced Certificate in Regulatory Compliance Online,,,a3Qb000000000tIEAQ,
a3S0X0000010Fa3UAE,005b0000000LhTlAAK,FALSE,LIAM,GBP,1536234607000,005b0000000LhTlAAK,1585662663000,0050X000008U8PoQAK,1585662663000,,,LIAM,03,,ICA Advanced Certificate in Managing Sanctions Online,,,a3Qb000000000tIEAQ,LT2 - Z - BLANK - IC Advanced Certificate in Managing Sanctions Onl
a3S0X0000010FcdUAE,005b0000000L77LAAS,FALSE,PTBUDG,GBP,1536576763000,005b0000000L77LAAS,1553602634000,005b0000000L77LAAS,1553602634000,,,PTBUDG,03,,PT Budget Products,,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X0000010FciUAE,005b0000000L77LAAS,FALSE,PTTXAP,GBP,1536576788000,005b0000000L77LAAS,1553602634000,005b0000000L77LAAS,1553602635000,,,PTTXAP,03,,PT Tax App,,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X0000010FcnUAE,005b0000000L77LAAS,FALSE,BUDGTDC,GBP,1536576822000,005b0000000L77LAAS,1553602630000,005b0000000L77LAAS,1553602630000,,,BUDGTDC,03,,PT Tax Data Cards,,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X0000010FcsUAE,005b0000000L77LAAS,FALSE,BUDGTM,GBP,1536576843000,005b0000000L77LAAS,1553602630000,005b0000000L77LAAS,1553602630000,,,BUDGTM,03,,Tax Matters Newsletter and Business Matters,,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X0000010Fd2UAE,005b0000000L77LAAS,FALSE,BUDGBC,GBP,1536576882000,005b0000000L77LAAS,1553592722000,005b0000000L77LAAS,1553592722000,,,BUDGBC,03,,Brochure Cards,,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X0000010Fd7UAE,005b0000000L77LAAS,FALSE,BUDGNEW,GBP,1536576902000,005b0000000L77LAAS,1553592670000,005b0000000L77LAAS,1553592670000,,,BUDGNEW,03,,Budget Newsletter,,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X0000010FdCUAU,005b0000000L061AAC,FALSE,NEWL,GBP,1536585850000,005b0000000L061AAC,1553602633000,005b0000000L77LAAS,1553602633000,,,NEWL,03,,PT Topical Factsheets,NEWL,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X0000010FdHUAU,005b0000000L061AAC,FALSE,DES,GBP,1536592726000,005b0000000L061AAC,1553602631000,005b0000000L77LAAS,1553602631000,,,DES,03,,PT Design Service,DES,,a3Qb000000000t5EAA,MCA - PT2 - Practice Track
a3S0X0000010FdbUAE,005b0000000L061AAC,FALSE,TSACOTH,GBP,1536751055000,005b0000000L061AAC,1553602639000,005b0000000L77LAAS,1553602639000,,,TSACOTH,03,,Social Media,TSACOTH ,,a3Qb000000000t5EAA,MCA - ME2 - Marketing Support
a3S0X0000010FdgUAE,005b0000000L061AAC,FALSE,SOFTTRS,GBP,1536751399000,005b0000000L061AAC,1553602636000,005b0000000L77LAAS,1553602636000,,,SOFTTRS,03,,Tax Return Software,SOFTTRS,,a3Qb000000000t5EAA,MCA - ME2 - Marketing Support
a3S0X0000010FdlUAE,005b0000000L061AAC,FALSE,SOFTCIS,GBP,1536751468000,005b0000000L061AAC,1553602635000,005b0000000L77LAAS,1553602635000,,,SOFTCIS,03,,CIS Contractors Return Software,SOFTCIS,,a3Qb000000000t5EAA,MCA - ME2 - Marketing Support
a3Sb0000000SHR8EAO,005b0000000L1KUAA0,FALSE,WF3,GBP,1512119438000,005b0000000L1KUAA0,1554998096000,005b0000001FVCNAA4,1554998096000,,,WF3,03,,In House Private Sector,WF3,,a3Qb000000000tBEAQ,BSL - WF - Witness Familiarisaton IH PRI
a3Sb0000000SHR9EAO,005b0000000L1KUAA0,FALSE,WF4,GBP,1512119438000,005b0000000L1KUAA0,1554998117000,005b0000001FVCNAA4,1554998117000,,,WF4,03,,Conferences,WF4,,a3Qb000000000tBEAQ,BSL - WF - Witness Familiarisation CFR
a3Sb0000000SHRAEA4,005b0000000L1KUAA0,FALSE,WF5,GBP,1512119438000,005b0000000L1KUAA0,1554998140000,005b0000001FVCNAA4,1554998140000,,,WF5,03,,International,WF5,,a3Qb000000000tBEAQ,BSL - WF - Witness Familiarisation Int
a3Sb0000000SHRDEA4,005b0000000L1KUAA0,FALSE,WF8,GBP,1512119438000,005b0000000L1KUAA0,1554998162000,005b0000001FVCNAA4,1554998162000,,,WF8,03,,Witness Familiarisation Training in Scotland,WF8,,a3Qb000000000tBEAQ,BSL - WF - Witness Familiarisation WF
a3Sb0000000SHREEA4,005b0000000L1KUAA0,FALSE,JML,GBP,1512119438000,005b0000000L1KUAA0,1554997510000,005b0000001FVCNAA4,1554997510000,,,JML,03,,Matchett,JML,,a3Qb000000000tBEAQ,BSL - JM1 - Business Learning
a3Sb0000000blKvEAI,005b0000000L061AAC,FALSE,4506,GBP,1440752833000,005b0000000L061AAC,1440752841000,005b0000000L061AAC,1460474812000,,,4506,03,,Top 3000 Charities,,,a3Qb000000000tLEAQ,
a3Sb0000000cCSQEA2,005b0000000L061AAC,FALSE,FAT,GBP,1464949428000,005b0000000L061AAC,1555063243000,005b0000001FVCNAA4,1555063243000,,,FAT,03,,FATCA,FAT,,a3Qb000000000t1EAA,CLI - CER - Certificates FATCA
a3Sb0000000cCeMEAU,005b0000000LhTlAAK,FALSE,4510,GBP,1466086044000,005b0000000LhTlAAK,1466086044000,005b0000000LhTlAAK,1466177731000,,,4510,03,,Top 3000 2017,,,a3Qb000000000tLEAQ,
a3Sb0000000cCeREAU,005b0000000LhTlAAK,FALSE,K017,GBP,1466086143000,005b0000000LhTlAAK,1557497970000,005b0000001FVCNAA4,1557497970000,,,K017,03,,Charities Digest 2017,,,a3Qb000000000tLEAQ,WLR - A6E - CHARITIES
a3Sb0000000cCeWEAU,005b0000000LhTlAAK,FALSE,K079,GBP,1466086212000,005b0000000LhTlAAK,1466086212000,005b0000000LhTlAAK,1466177731000,,,K079,03,,Charities Choice 2017,,,a3Qb000000000tLEAQ,
a3Sb0000000cCebEAE,005b0000000LhTlAAK,FALSE,K089,GBP,1466086256000,005b0000000LhTlAAK,1466086256000,005b0000000LhTlAAK,1466177731000,,,K089,03,,Charity Choice Scotland 2017,,,a3Qb000000000tLEAQ,
a3Sb0000000cCegEAE,005b0000000LhTlAAK,FALSE,K097,GBP,1466086389000,005b0000000LhTlAAK,1485261454000,005b0000000L061AAC,1485469375000,,,K097,03,,Charity Choice Northern Ireland 2017,,,a3Qb000000000tLEAQ,
a3Sb0000000cCelEAE,005b0000000LhTlAAK,FALSE,2387,GBP,1466086479000,005b0000000LhTlAAK,1557497054000,005b0000001FVCNAA4,1557497054000,,,2387,03,,Pension Funds & Advisors 2017,,,a3Qb000000000tLEAQ,WLR - AP6 - AP Pensions - Pension Funds & Advisors 2017
a3Sb0000000cCeqEAE,005b0000000LhTlAAK,FALSE,2407,GBP,1466086540000,005b0000000LhTlAAK,1466086540000,005b0000000LhTlAAK,1466177731000,,,2407,03,,INT Pension Funds & Advisors 2017,,,a3Qb000000000tLEAQ,
a3Sb0000000cCevEAE,005b0000000LhTlAAK,FALSE,ERR,GBP,1466158265000,005b0000000LhTlAAK,1557240409000,005b0000001FVCNAA4,1557240409000,,,ERR,03,,ICA Certificate in Ethics Leadership for Senior Managers,,,a3Qb000000000syEAA,ICS - Z - Blank - Certificates in Ethics Rules & Regulations
a3Sb0000000cCf0EAE,005b0000000L061AAC,FALSE,IFD,GBP,1466171652000,005b0000000L061AAC,1557244011000,005b0000001FVCNAA4,1557244011000,,,IFD,03,,ICA Advanced Certificate in Managing Fraud Online,IFD,,a3Qb000000000t6EAA,ICT - ONL - ONLINE - Advanced Certificate in Fraud Management Online
a3Sb0000000cCgrEAE,005b0000000L05NAAS,FALSE,0,GBP,1466436692000,005b0000000L05NAAS,1466436692000,005b0000000L05NAAS,1492479448000,,,0,03,,0,,,a3Qb000000000t6EAA,
a3Sb0000000cCmLEAU,005b0000001FVCNAA4,FALSE,CAM,GBP,1466693857000,005b0000001FVCNAA4,1466693857000,005b0000001FVCNAA4,1492844970000,,,CAM,03,,CAM,,,a3Qb000000000t1EAA,
a3Sb0000000cGzqEAE,005b0000000L061AAC,FALSE,L807,GBP,1467195149000,005b0000000L061AAC,1557330166000,005b0000001FVCNAA4,1557330166000,,,L807,03,,Employment Law,,,a3Qb000000000tIEAQ,LT2 - LT8 - Commercial - Employment Law
a3Sb0000000cGzvEAE,005b0000000L77LAAS,FALSE,ISI,GBP,1467282339000,005b0000000L77LAAS,1467282339000,005b0000000L77LAAS,1467411215000,,,ISI,03,,Singapore,,,a3Qb000000000tCEAQ,
a3Sb0000000cH36EAE,005b0000000L061AAC,FALSE,SAM,GBP,1467639277000,005b0000000L061AAC,1555068992000,005b0000001FVCNAA4,1555068992000,,,SAM,03,,STEP Certificate in Anti Money Laundering,,,a3Qb000000000t1EAA,CLI - CER - Certificates - STEP
a3Sb0000000cHBNEA2,005b0000001FVCNAA4,FALSE,CCF,GBP,1467898791000,005b0000001FVCNAA4,1557241922000,005b0000001FVCNAA4,1557241922000,,,CCF,03,,ICA Certificate in KYC & CDD - Workshop,,,a3Qb000000000t6EAA,ICT - FTF - Face to Face - Certificate in CDD/KYC - face to face
a3Sb0000000cHBcEAM,005b0000001FVCNAA4,FALSE,CCO,GBP,1467898858000,005b0000001FVCNAA4,1557242023000,005b0000001FVCNAA4,1557242023000,,,CCO,03,,Certificate in CDD/KYC - online,,,a3Qb000000000t6EAA,ICT - ICE - International Certificate - Certificate in CDD/KYC - Online
a3Sb0000000cHBwEAM,005b0000000L77LAAS,FALSE,L151,GBP,1467986403000,005b0000000L77LAAS,1467986403000,005b0000000L77LAAS,1468337748000,,,L151,03,,Internet Investigations,,,a3Qb000000000tIEAQ,
a3Sb0000000cHC1EAM,005b0000000L77LAAS,FALSE,L152,GBP,1467986427000,005b0000000L77LAAS,1467986427000,005b0000000L77LAAS,1468045847000,,,L152,03,,Employment Law,,,a3Qb000000000tIEAQ,
a3Sb0000000cHC6EAM,005b0000000L77LAAS,FALSE,L139,GBP,1467987832000,005b0000000L77LAAS,1467987832000,005b0000000L77LAAS,1526520865000,,,L139,03,,Fire Safety Essential Legal Skills,,,a3Qb000000000tIEAQ,
a3Sb0000000cHCBEA2,005b0000000L77LAAS,FALSE,L147,GBP,1467987872000,005b0000000L77LAAS,1467987872000,005b0000000L77LAAS,1526520865000,,,L147,03,,Prosecution File Preparation,,,a3Qb000000000tIEAQ,
a3Sb0000000cHCSEA2,005b0000000L77LAAS,FALSE,L170,GBP,1468237754000,005b0000000L77LAAS,1557328274000,005b0000001FVCNAA4,1557328274000,,,L170,03,,InterneLA - Accident Investigationst Investigations,,,a3Qb000000000tIEAQ,LT2 - LT2 - Professional Witness - LA - Accident Investigations
a3Sb0000000cHCXEA2,005b0000000L77LAAS,FALSE,L171,GBP,1468237772000,005b0000000L77LAAS,1557328312000,005b0000001FVCNAA4,1557328312000,,,L171,03,,LA - Courtroom Skills,,,a3Qb000000000tIEAQ,LT2 - LT2 - Professional Witness - LA - Courtroom Skills
a3Sb0000000cHCcEAM,005b0000000L77LAAS,FALSE,L172,GBP,1468237802000,005b0000000L77LAAS,1557328597000,005b0000001FVCNAA4,1557328597000,,,L172,03,,LA - Employment Investigations,,,a3Qb000000000tIEAQ,LT2 - LT2 - Professional Witness - LA - Employment Investigations
a3Sb0000000cHChEAM,005b0000000L77LAAS,FALSE,L173,GBP,1468237816000,005b0000000L77LAAS,1468237816000,005b0000000L77LAAS,1468337748000,,,L173,03,,LA - Employment Law,,,a3Qb000000000tIEAQ,
a3Sb0000000cHCmEAM,005b0000000L77LAAS,FALSE,L174,GBP,1468237843000,005b0000000L77LAAS,1557328631000,005b0000001FVCNAA4,1557328631000,,,L174,03,,LA - Excellence In Report Writing,,,a3Qb000000000tIEAQ,LT2 - LT2 - Professional Witness - Excellence in Report Writing
a3Sb0000000cHCrEAM,005b0000000L77LAAS,FALSE,L175,GBP,1468237867000,005b0000000L77LAAS,1557328670000,005b0000001FVCNAA4,1557328670000,,,L175,03,,LA - Fire Safety Essential Legal Skills,,,a3Qb000000000tIEAQ,LT2 - LT2 - Professional Witness - LA - Fire Safety Essential Legal Skills
a3Sb0000000cHCwEAM,005b0000000L77LAAS,FALSE,L176,GBP,1468237892000,005b0000000L77LAAS,1557328701000,005b0000001FVCNAA4,1557328701000,,,L176,03,,LA - Internet Investigations,,,a3Qb000000000tIEAQ,LT2 - LT2 - Professional Witness - LA - Internet Investigations
a3Sb0000000cHD1EAM,005b0000000L77LAAS,FALSE,L177,GBP,1468237907000,005b0000000L77LAAS,1557328734000,005b0000001FVCNAA4,1557328734000,,,L177,03,,LA - Investigation & Enforcement,,,a3Qb000000000tIEAQ,LT2 - LT2 - Professional Witness - LA - Investigation & Enforcement
a3Sb0000000cHD6EAM,005b0000000L77LAAS,FALSE,L178,GBP,1468237922000,005b0000000L77LAAS,1468237922000,005b0000000L77LAAS,1468237922000,,,L178,03,,LA - Investigative Interviewing,,,a3Qb000000000tIEAQ,
a3Sb0000000cHDBEA2,005b0000000L77LAAS,FALSE,L179,GBP,1468237945000,005b0000000L77LAAS,1468237945000,005b0000000L77LAAS,1468237945000,,,L179,03,,LA - Legal Skills Training,,,a3Qb000000000tIEAQ,
