ID,NAME,PRICEBOOK2ID,PRODUCT2ID,CURRENCYISOCODE,UNITPRICE,ISACTIVE,USESTANDARDPRICE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,PRODUCTCODE,ISDELETED
01u0X00001B9qPDQAZ,IM Framework Z1 - Switzerland,01sb00000028JroAAE,01t0X000008n2JlQAI,GBP,1,TRUE,FALSE,1530031983000,005b0000000L05NAAS,1530031983000,005b0000000L05NAAS,1530031983000,,FALSE
01u0X00001B9qPGQAZ,IM Framework Z1 - UK,01sb00000028JroAAE,01t0X000008n2J2QAI,EUR,1,TRUE,FALSE,1530031994000,005b0000000L05NAAS,1530031994000,005b0000000L05NAAS,1530031994000,,FALSE
01u0X00001B9qPIQAZ,IM Framework Z1 - UK,01sb00000028JroAAE,01t0X000008n2J2QAI,GBP,1,TRUE,FALSE,1530031994000,005b0000000L05NAAS,1530031994000,005b0000000L05NAAS,1530031994000,,FALSE
01u0X00001B9qPWQAZ,IM Framework Z2 - Greece,01sb00000028JroAAE,01t0X000008n2KFQAY,USD,1,TRUE,FALSE,1530032052000,005b0000000L05NAAS,1530032052000,005b0000000L05NAAS,1530032052000,,FALSE
01u0X00001B9qPaQAJ,IM Framework Z2 - Poland,01sb00000028JroAAE,01t0X000008n2KUQAY,EUR,1,TRUE,FALSE,1530032060000,005b0000000L05NAAS,1530032060000,005b0000000L05NAAS,1530032060000,,FALSE
01u0X00001B9qPmQAJ,IM Framework Z2 - Russia,01sb00000028JroAAE,01t0X000008n2KKQAY,GBP,1,TRUE,FALSE,1530032085000,005b0000000L05NAAS,1530032085000,005b0000000L05NAAS,1530032085000,,FALSE
01u0X00001B9qPqQAJ,IM Framework Z2 - Ukraine,01sb00000028JroAAE,01t0X000008n2KPQAY,USD,1,TRUE,FALSE,1530032094000,005b0000000L05NAAS,1530032094000,005b0000000L05NAAS,1530032094000,,FALSE
01u0X00001B9qPrQAJ,IM Framework Z2 - Ukraine,01sb00000028JroAAE,01t0X000008n2KPQAY,GBP,1,TRUE,FALSE,1530032094000,005b0000000L05NAAS,1530032094000,005b0000000L05NAAS,1530032094000,,FALSE
01u0X00001B9qPuQAJ,IM KAM,01sb00000028JroAAE,01t0X000008n2I9QAI,EUR,1,TRUE,FALSE,1530032142000,005b0000000L05NAAS,1530032142000,005b0000000L05NAAS,1530032142000,,FALSE
01u0X00001B9qPzQAJ,IM KAM Reduced,01sb00000028JroAAE,01t0X000008n2IEQAY,EUR,1,TRUE,FALSE,1530032149000,005b0000000L05NAAS,1530032149000,005b0000000L05NAAS,1530032149000,,FALSE
01u0X00001B9qQ6QAJ,IM KPI Managers,01sb00000028JroAAE,01t0X000008n2N4QAI,GBP,1,TRUE,FALSE,1530032158000,005b0000000L05NAAS,1530032158000,005b0000000L05NAAS,1530032158000,,FALSE
01u0X00001B9qQTQAZ,IM KPI Managers - Czech-Slav,01sb00000028JroAAE,01t0X000008n2NdQAI,EUR,1,TRUE,FALSE,1530032330000,005b0000000L05NAAS,1530032330000,005b0000000L05NAAS,1530032330000,,FALSE
01u0X00001B9qQfQAJ,IM KPI Managers - HQ,01sb00000028JroAAE,01t0X000008n2N9QAI,GBP,1,TRUE,FALSE,1530032348000,005b0000000L05NAAS,1530032348000,005b0000000L05NAAS,1530032348000,,FALSE
01u0X00001B9qQxQAJ,IM KPI Managers - Russia,01sb00000028JroAAE,01t0X000008n2NEQAY,EUR,1,TRUE,FALSE,1530032383000,005b0000000L05NAAS,1530032383000,005b0000000L05NAAS,1530032383000,,FALSE
01u0X00001B9qRHQAZ,IM KPI Reps - Baltics,01sb00000028JroAAE,01t0X000008n2OqQAI,EUR,1,TRUE,FALSE,1530032415000,005b0000000L05NAAS,1530032415000,005b0000000L05NAAS,1530032415000,,FALSE
01u0X00001B9qRxQAJ,IM KPI Reps - Poland,01sb00000028JroAAE,01t0X000008n2PAQAY,GBP,1,TRUE,FALSE,1530032537000,005b0000000L05NAAS,1530032537000,005b0000000L05NAAS,1530032537000,,FALSE
01u0X00001B9qSBQAZ,Interfaces Maintenance - Bulgaria,01sb00000028JroAAE,01t0X000008n2PjQAI,USD,1,TRUE,FALSE,1530032560000,005b0000000L05NAAS,1530032560000,005b0000000L05NAAS,1530032560000,,FALSE
01u0X00001B9qSMQAZ,Interfaces Maintenance - Germany,01sb00000028JroAAE,01t0X000008n2PyQAI,GBP,1,TRUE,FALSE,1530032581000,005b0000000L05NAAS,1530032581000,005b0000000L05NAAS,1530032581000,,FALSE
01u0X00001B9qSVQAZ,Interfaces Maintenance - Hungary,01sb00000028JroAAE,01t0X000008n2PoQAI,USD,1,TRUE,FALSE,1530032600000,005b0000000L05NAAS,1530032600000,005b0000000L05NAAS,1530032600000,,FALSE
01u0X00001B9qSzQAJ,Salecase Implementation (New Client Setup Fee),01sb00000028JroAAE,01t0X000008n2riQAA,USD,1,TRUE,FALSE,1530032661000,005b0000000L05NAAS,1530032661000,005b0000000L05NAAS,1530032661000,,FALSE
01u0X00001B9qT8QAJ,Small Countries - Peru,01sb00000028JroAAE,01t0X000008n2PKQAY,EUR,1,TRUE,FALSE,1530032680000,005b0000000L05NAAS,1530032680000,005b0000000L05NAAS,1530032680000,,FALSE
01u0X00001B9qT9QAJ,Small Countries - Peru,01sb00000028JroAAE,01t0X000008n2PKQAY,USD,1,TRUE,FALSE,1530032680000,005b0000000L05NAAS,1530032680000,005b0000000L05NAAS,1530032680000,,FALSE
01u0X00001B9qTFQAZ,Small Countries - Poland,01sb00000028JroAAE,01t0X000008n2PPQAY,GBP,1,TRUE,FALSE,1530032690000,005b0000000L05NAAS,1530032690000,005b0000000L05NAAS,1530032690000,,FALSE
01u0X00001B9qTUQAZ,Stock Handling - Belarus,01sb00000028JroAAE,01t0X000008n2qGQAQ,GBP,1,TRUE,FALSE,1530032793000,005b0000000L05NAAS,1530032793000,005b0000000L05NAAS,1530032793000,,FALSE
01u0X00001B9qTeQAJ,Stock Handling - Czech-Slav,01sb00000028JroAAE,01t0X000008n2qBQAQ,GBP,1,TRUE,FALSE,1530032813000,005b0000000L05NAAS,1530032813000,005b0000000L05NAAS,1530032813000,,FALSE
01u0X00001B9qTiQAJ,Stock Handling - Germany,01sb00000028JroAAE,01t0X000008n2qLQAQ,USD,1,TRUE,FALSE,1530032823000,005b0000000L05NAAS,1530032823000,005b0000000L05NAAS,1530032823000,,FALSE
01u0X00001B9qTjQAJ,Stock Handling - Germany,01sb00000028JroAAE,01t0X000008n2qLQAQ,GBP,1,TRUE,FALSE,1530032823000,005b0000000L05NAAS,1530032823000,005b0000000L05NAAS,1530032823000,,FALSE
01u0X00001B9qToQAJ,Stock Handling - HQ,01sb00000028JroAAE,01t0X000008n2phQAA,GBP,1,TRUE,FALSE,1530032840000,005b0000000L05NAAS,1530032840000,005b0000000L05NAAS,1530032840000,,FALSE
01u0X00001B9qUGQAZ,VAS Days,01sb00000028JroAAE,01t0X000008n2KjQAI,EUR,1,TRUE,FALSE,1530032898000,005b0000000L05NAAS,1530032898000,005b0000000L05NAAS,1530032898000,,FALSE
01u0X00001B9qURQAZ,MMM Implementation (New Client Setup Fee),01sb00000028JroAAE,01t0X000008n2sRQAQ,USD,1,TRUE,FALSE,1530033314000,005b0000000L05NAAS,1530033314000,005b0000000L05NAAS,1530033314000,,FALSE
01u0X00001B9qUaQAJ,MMM Implementation (New Client Setup Fee),01sb00000028JroAAE,01t0X000008n2sWQAQ,EUR,1,TRUE,FALSE,1530033333000,005b0000000L05NAAS,1530033333000,005b0000000L05NAAS,1530033333000,,FALSE
01u0X00001B9qUhQAJ,MMM AdHoc Invoices,01sb00000028JroAAE,01t0X000008n2rdQAA,GBP,1,TRUE,FALSE,1530033346000,005b0000000L05NAAS,1530033346000,005b0000000L05NAAS,1530033346000,,FALSE
01u0X00001B9qUkQAJ,MMM Company Fee,01sb00000028JroAAE,01t0X000008n2L8QAI,EUR,1,TRUE,FALSE,1530033361000,005b0000000L05NAAS,1530033361000,005b0000000L05NAAS,1530033361000,,FALSE
01u0X00001B9qUlQAJ,MMM Company Fee,01sb00000028JroAAE,01t0X000008n2L8QAI,USD,1,TRUE,FALSE,1530033361000,005b0000000L05NAAS,1530033361000,005b0000000L05NAAS,1530033361000,,FALSE
01u0X00001B9qItQAJ,Salecase Quarterly adjustment,01sb00000028JroAAE,01t0X000008n3ATQAY,EUR,1,TRUE,FALSE,1530030607000,005b0000000L05NAAS,1530030607000,005b0000000L05NAAS,1530033884000,,FALSE
01u0X00001B9rasQAB,IM CRM Base - Denmark,01sb00000028JroAAE,01t0X000008n3pQQAQ,USD,1,TRUE,FALSE,1530515831000,005b0000000L05NAAS,1530515831000,005b0000000L05NAAS,1530515831000,,FALSE
01u0X00001B9rb1QAB,IM CRM Base - Sweden,01sb00000028JroAAE,01t0X000008n3paQAA,USD,1,TRUE,FALSE,1530515856000,005b0000000L05NAAS,1530515856000,005b0000000L05NAAS,1530515856000,,FALSE
01ub000000z5g6tAAA,ICA Certificate in Managing Sanctions Risk,01sb00000028JroAAE,01tb0000007Y3CXAA0,GBP,595,TRUE,FALSE,1504179864000,005b0000000L061AAC,1530516495000,005b0000000L1KUAA0,1530516495000,,FALSE
01ub000000xD1RyAAK,ICA Certificate in ML Risk in New Payment PP (Workshop),01sb00000028JroAAE,01tb0000006wZFbAAM,GBP,595,TRUE,FALSE,1489073021000,005b0000000L1KUAA0,1530516534000,005b0000000L1KUAA0,1530516534000,,FALSE
01ub000000xCXaOAAW,ICA Certificate in Anti Corruption Online,01sb00000028JroAAE,01tb0000006vnidAAA,GBP,595,TRUE,FALSE,1485192852000,005b0000000L061AAC,1530516566000,005b0000000L1KUAA0,1530516566000,,FALSE
01u0X00001B9rcKQAR,Application Rental Fees,01sb00000028JroAAE,01t0X000008n3r2QAA,SEK,1,TRUE,FALSE,1530519294000,005b0000000L05NAAS,1530519294000,005b0000000L05NAAS,1530519294000,,FALSE
01u0X00001B9rcLQAR,Application Rental Fees,01sb00000028JroAAE,01t0X000008n3r2QAA,EUR,1,TRUE,FALSE,1530519294000,005b0000000L05NAAS,1530519294000,005b0000000L05NAAS,1530519294000,,FALSE
01ub000000sFU5IAAW,"Int'l Diploma in Governance, Risk and Compliance Online - Registration (A)",01sb00000028JroAAE,01tb0000004Mzz0AAC,GBP,3450,TRUE,FALSE,1449222688000,005b00000024A7xAAE,1530522532000,005b0000000L1KUAA0,1530522532000,,FALSE
01u0X00001B9rdCQAR,Edetailing Users,01sb00000028JroAAE,01t0X000008n3rqQAA,EUR,1,TRUE,FALSE,1530522901000,005b0000000L05NAAS,1530522901000,005b0000000L05NAAS,1530522901000,,FALSE
01u0X00001B9roLQAR,Interfaces Maintenance - Poland,01sb00000028JroAAE,01t0X000008n48CQAQ,USD,1,TRUE,FALSE,1530544787000,005b0000000L05NAAS,1530544787000,005b0000000L05NAAS,1530544787000,,FALSE
01ub000000z4NLvAAM,Corporate Interest Restriction – An Introduction to the New Rules: Delegate Place,01sb00000028JroAAE,01tb0000007XAn8AAG,GBP,595,TRUE,FALSE,1494244132000,005b0000002eGGJAA2,1494244150000,005b0000002eGGJAA2,1530789816000,,FALSE
01u0X0000100SFEQA2,Excellence in Report Writing (In-House Training),01sb00000028JroAAE,01t0X000005C5j7QAC,GBP,2950,TRUE,FALSE,1513852047000,005b0000000L061AAC,1513852047000,005b0000000L061AAC,1515671899000,,FALSE
01u0X0000100SEaQAM,ICA Specialist Certificate in Financial Crime Risk in Global Banking and Markets - Workshop,01sb00000028JroAAE,01t0X000005C5iTQAS,USD,0,TRUE,FALSE,1513848111000,005b0000005tEONAA2,1513848111000,005b0000005tEONAA2,1520330914000,,FALSE
01u0X0000100tbZQAQ,Trust Creation Law & Practice - Exam only,01sb00000028JroAAE,01tb0000003DoOiAAK,USD,0,TRUE,FALSE,1523615342000,005b0000000L1KUAA0,1523615342000,005b0000000L1KUAA0,1523615342000,,FALSE
01u0X00001B9qTSQAZ,Stock Handling - Belarus,01sb00000028JroAAE,01t0X000008n2qGQAQ,EUR,1,TRUE,FALSE,1530032793000,005b0000000L05NAAS,1530032793000,005b0000000L05NAAS,1530032793000,,FALSE
01u0X00001B9fNeQAJ,ICA International Diploma in Regulatory Compliance - Assignment Three,01sb00000028JroAAE,01t0X000008mwx5QAA,GBP,0,TRUE,FALSE,1526910108000,005b0000000L1KUAA0,1526910108000,005b0000000L1KUAA0,1526910108000,,FALSE
01u0X00001B9qGkQAJ,2nd Line Support Service - Finland,01sb00000028JroAAE,01t0X000008n2n7QAA,SEK,1,TRUE,FALSE,1530030177000,005b0000000L05NAAS,1530030177000,005b0000000L05NAAS,1530030177000,,FALSE
01u0X00001B9qLOQAZ,Monthly Sales Data,01sb00000028JroAAE,01t0X000008n2qzQAA,EUR,1,TRUE,FALSE,1530030981000,005b0000000L05NAAS,1530030981000,005b0000000L05NAAS,1530030981000,,FALSE
01u0X00001B9qQPQAZ,IM KPI Managers - Bulgaria,01sb00000028JroAAE,01t0X000008n2NTQAY,USD,1,TRUE,FALSE,1530032212000,005b0000000L05NAAS,1530032212000,005b0000000L05NAAS,1530032212000,,FALSE
01u0X00001B9qRhQAJ,IM KPI Reps - HQ,01sb00000028JroAAE,01t0X000008n2OCQAY,USD,1,TRUE,FALSE,1530032456000,005b0000000L05NAAS,1530032456000,005b0000000L05NAAS,1530032456000,,FALSE
01u0X00001B9qT3QAJ,Small Countries,01sb00000028JroAAE,01t0X000008n2PFQAY,EUR,1,TRUE,FALSE,1530032670000,005b0000000L05NAAS,1530032670000,005b0000000L05NAAS,1530032670000,,FALSE
01u0X00001B9qTXQAZ,Stock Handling - Bulgaria,01sb00000028JroAAE,01t0X000008n2q1QAA,EUR,1,TRUE,FALSE,1530032802000,005b0000000L05NAAS,1530032802000,005b0000000L05NAAS,1530032802000,,FALSE
01u0X00001B9raeQAB,IM Client Discount,01sb00000028JroAAE,01t0X000008n3pGQAQ,SEK,1,TRUE,FALSE,1530515398000,005b0000000L05NAAS,1530515398000,005b0000000L05NAAS,1530515398000,,FALSE
01u0X0000100jERQAY,ICA Specialist Certificate in Combating Financing of Terrorism,01sb00000028JroAAE,01t0X000005CI4VQAW,GBP,595,TRUE,FALSE,1519223415000,005b0000005tEONAA2,1530516589000,005b0000000L1KUAA0,1530516589000,,FALSE
01u0X00001B9rdEQAR,Edetailing Users,01sb00000028JroAAE,01t0X000008n3rqQAA,GBP,1,TRUE,FALSE,1530522901000,005b0000000L05NAAS,1530522901000,005b0000000L05NAAS,1530522901000,,FALSE
01ub000000vo5vNAAQ,Probate Practice: A Practical Guide to Recent Developments: Delegate Place,01sb00000028JroAAE,01tb00000058FKKAA2,EUR,170,TRUE,FALSE,1464701307000,005b0000002eGGJAA2,1530873209000,005b0000002eGGJAA2,1530873209000,,FALSE
01u0X00001B9tIoQAJ,IM Cloud - Quarterly adjustment,01sb00000028JroAAE,01t0X000008n59PQAQ,EUR,1,TRUE,FALSE,1531149779000,005b0000000L05NAAS,1531149779000,005b0000000L05NAAS,1531149779000,,FALSE
01u0X00001B9tIpQAJ,IM Cloud - Quarterly adjustment,01sb00000028JroAAE,01t0X000008n59PQAQ,USD,1,TRUE,FALSE,1531149779000,005b0000000L05NAAS,1531149779000,005b0000000L05NAAS,1531149779000,,FALSE
01u0X00001B9tIqQAJ,IM Cloud - Quarterly adjustment,01sb00000028JroAAE,01t0X000008n59PQAQ,SEK,1,TRUE,FALSE,1531149779000,005b0000000L05NAAS,1531149779000,005b0000000L05NAAS,1531149779000,,FALSE
01u0X00001B9tbnQAB,ICA International Advanced Certificate in Compliance - no assessment,01sb00000028JroAAE,01t0X000008n5MOQAY,GBP,0,TRUE,FALSE,1531301412000,005b0000000L1KUAA0,1531301412000,005b0000000L1KUAA0,1531301412000,,FALSE
01u0X00001B9tbsQAB,ICA International Advanced Certificate in Managing Fraud - no assessment,01sb00000028JroAAE,01t0X000008n5MTQAY,GBP,0,TRUE,FALSE,1531301613000,005b0000000L1KUAA0,1531301613000,005b0000000L1KUAA0,1531301613000,,FALSE
01ub000000wcPncAAE,Regulation Conference: What Every Practitioner Needs to Know: Delegate Place,01sb00000028JroAAE,01tb0000006F9zsAAC,EUR,215,TRUE,FALSE,1469549202000,005b0000002eGGJAA2,1531488851000,005b0000002eGGJAA2,1531494777000,,FALSE
01u0X00001B9v7HQAR,IM Salesview,01sb00000028JroAAE,01t0X000008n64LQAQ,USD,1,TRUE,FALSE,1531582619000,005b0000000L05NAAS,1531582619000,005b0000000L05NAAS,1531582619000,,FALSE
01u0X00001B9v7IQAR,IM Salesview,01sb00000028JroAAE,01t0X000008n64LQAQ,GBP,1,TRUE,FALSE,1531582619000,005b0000000L05NAAS,1531582619000,005b0000000L05NAAS,1531582619000,,FALSE
01u0X00001B9wHGQAZ,Best Interest Assessor (BIA) In-House - Fee,01sb00000028JroAAE,01t0X000008n6rcQAA,GBP,8000,TRUE,FALSE,1531827285000,005b0000002eGGJAA2,1531827300000,005b0000002eGGJAA2,1531827300000,,FALSE
01u0X00001B9wx5QAB,ICA Certificate in Financial Crime Prevention - Assessment,01sb00000028JroAAE,01t0X000008n92fQAA,GBP,0,TRUE,FALSE,1531991721000,005b0000000L1KUAA0,1531992163000,005b0000000L1KUAA0,1531992163000,,FALSE
01u0X00001B9wxUQAR,ICA Certificate in Financial Crime Prevention - IH - Registration 2018,01sb00000028JroAAE,01t0X000008n934QAA,EUR,0,TRUE,FALSE,1531992553000,005b0000000L1KUAA0,1531992553000,005b0000000L1KUAA0,1531992553000,,FALSE
01u0X00001B9wxWQAR,ICA Certificate in Financial Crime Prevention - IH - Registration 2018,01sb00000028JroAAE,01t0X000008n934QAA,GBP,0,TRUE,FALSE,1531992553000,005b0000000L1KUAA0,1531992553000,005b0000000L1KUAA0,1531992553000,,FALSE
01u0X00001B9xCFQAZ,ICA Specialist Certificate in Trade Based Money Laundering,01sb00000028JroAAE,01tb0000004N1AZAA0,USD,750,TRUE,FALSE,1532078634000,005b0000000L1KUAA0,1532078634000,005b0000000L1KUAA0,1532078634000,,FALSE
01u0X00000z9HS9QAM,Best Interest Assessor Registration,01sb00000028JroAAE,01t0X0000072OTdQAM,GBP,205,TRUE,FALSE,1512996776000,005b0000000L1KUAA0,1532080788000,005b0000002eGGJAA2,1532080788000,,FALSE
01u0X00001B9yL2QAJ,ICA Certificate in Managing Sanctions Risk Assessment,01sb00000028JroAAE,01t0X000008nA1yQAE,GBP,0,TRUE,FALSE,1532443667000,005b0000000L1KUAA0,1532443701000,005b0000000L1KUAA0,1532443701000,,FALSE
01u0X00001B9yL3QAJ,ICA Certificate in Managing Sanctions Risk Assessment,01sb00000028JroAAE,01t0X000008nA1yQAE,USD,0,TRUE,FALSE,1532443667000,005b0000000L1KUAA0,1532443704000,005b0000000L1KUAA0,1532443704000,,FALSE
01u0X00001B9wLJQAZ,ICA Certificate in Anti Corruption Online Assessment,01sb00000028JroAAE,01t0X000008n6w9QAA,EUR,0,TRUE,FALSE,1531837589000,005b0000000L1KUAA0,1532445022000,005b0000000L1KUAA0,1532445022000,,FALSE
01u0X00001BA01PQAT,Witness Familiarisation – Employment Tribunal (Factual Witness),01sb00000028JroAAE,01t0X000008nAdOQAU,GBP,0,TRUE,FALSE,1532689762000,005b0000002eGGJAA2,1532689762000,005b0000002eGGJAA2,1532689762000,,FALSE
01u0X00001BA01eQAD,Witness Familiarisation – Competition Appeal Tribunal (Factual Witness),01sb00000028JroAAE,01t0X000008nAdiQAE,GBP,0,TRUE,FALSE,1532690008000,005b0000002eGGJAA2,1532690008000,005b0000002eGGJAA2,1532690008000,,FALSE
01u0X00001BA01yQAD,Witness Familiarisation – Tribunal (Factual Witness),01sb00000028JroAAE,01t0X000008nAdnQAE,GBP,0,TRUE,FALSE,1532690297000,005b0000002eGGJAA2,1532690297000,005b0000002eGGJAA2,1532690297000,,FALSE
01u0X00001BA02DQAT,Witness Familiarisation – Public Inquiry (Factual Witness),01sb00000028JroAAE,01t0X000008nAe2QAE,GBP,0,TRUE,FALSE,1532690557000,005b0000002eGGJAA2,1532690557000,005b0000002eGGJAA2,1532690557000,,FALSE
01u0X00001BA02mQAD,Witness Familiarisation – Planning Inquiry (Factual Witness),01sb00000028JroAAE,01t0X000008nAeHQAU,GBP,0,TRUE,FALSE,1532692061000,005b0000002eGGJAA2,1532692061000,005b0000002eGGJAA2,1532692061000,,FALSE
01u0X00001BA02rQAD,Witness Familiarisation – Family Court (Factual Witness),01sb00000028JroAAE,01t0X000008nAeMQAU,GBP,0,TRUE,FALSE,1532692271000,005b0000002eGGJAA2,1532692271000,005b0000002eGGJAA2,1532692271000,,FALSE
01u0X00001BA036QAD,Witness Familiarisation – Deposition (Factual Witness),01sb00000028JroAAE,01t0X000008nAebQAE,GBP,0,TRUE,FALSE,1532692823000,005b0000002eGGJAA2,1532692823000,005b0000002eGGJAA2,1532692823000,,FALSE
01u0X00001BA03BQAT,Witness Familiarisation – Select Committee (Factual Witness),01sb00000028JroAAE,01t0X000008nAegQAE,GBP,0,TRUE,FALSE,1532692882000,005b0000002eGGJAA2,1532692882000,005b0000002eGGJAA2,1532692882000,,FALSE
01u0X00001BA03GQAT,Witness Familiarisation – Investigative Interviewing for Interviewees (Factual Witness),01sb00000028JroAAE,01t0X000008nAelQAE,GBP,0,TRUE,FALSE,1532692953000,005b0000002eGGJAA2,1532692953000,005b0000002eGGJAA2,1532692953000,,FALSE
01u0X00001BA06OQAT,CLM AdHoc Invoices,01sb00000028JroAAE,01t0X000008n2sHQAQ,EUR,1,TRUE,FALSE,1532706364000,005b0000002eGGJAA2,1532706364000,005b0000002eGGJAA2,1532706364000,,FALSE
01u0X00001BA06QQAT,CLM AdHoc Invoices,01sb00000028JroAAE,01t0X000008n2sHQAQ,SEK,1,TRUE,FALSE,1532706364000,005b0000002eGGJAA2,1532706364000,005b0000002eGGJAA2,1532706364000,,FALSE
01u0X00001BA1CIQA1,ICA Specialist Certificate in Trade Based Money Laundering Assessment,01sb00000028JroAAE,01t0X000008nAvAQAU,GBP,0,TRUE,FALSE,1533026151000,005b0000000L1KUAA0,1533026175000,005b0000000L1KUAA0,1533026175000,,FALSE
01u0X00001BA1ZpQAL,ICA Specialist Cert in Financial Crime Risk in Mobile Financial Services Online Assessment,01sb00000028JroAAE,01t0X000008nB3DQAU,GBP,0,TRUE,FALSE,1533115146000,005b0000000L1KUAA0,1533115152000,005b0000000L1KUAA0,1533115152000,,FALSE
01u0X00001BA1eIQAT,ICA Certificado en Anticorrupción Asignación,01sb00000028JroAAE,01t0X000008nB7vQAE,EUR,0,TRUE,FALSE,1533137093000,005b0000000L1KUAA0,1533137114000,005b0000000L1KUAA0,1533137177000,,FALSE
01u0X00001BA1eXQAT,ICA Specialist Certificate in ML Risk in New Payment PP (Workshop) Assignment,01sb00000028JroAAE,01t0X000008nB8AQAU,EUR,0,TRUE,FALSE,1533138266000,005b0000000L1KUAA0,1533138266000,005b0000000L1KUAA0,1533138266000,,FALSE
01u0X00001BA1eWQAT,ICA Specialist Certificate in ML Risk in New Payment PP (Workshop) Assignment,01sb00000028JroAAE,01t0X000008nB8AQAU,GBP,0,TRUE,FALSE,1533138266000,005b0000000L1KUAA0,1533138274000,005b0000000L1KUAA0,1533138274000,,FALSE
01u0X00001BA1elQAD,ICA Specialist Certificate in ML Risk in New Payment PP (Workshop) Registration,01sb00000028JroAAE,01t0X000008nB8PQAU,GBP,595,TRUE,FALSE,1533138810000,005b0000000L1KUAA0,1533138817000,005b0000000L1KUAA0,1533138817000,,FALSE
01u0X00001BA23vQAD,ICA Specialist Certificate in Money Laundering Risk in Private Banking Online Reg,01sb00000028JroAAE,01t0X000008nBLjQAM,GBP,595,TRUE,FALSE,1533292966000,005b0000000L1KUAA0,1533292966000,005b0000000L1KUAA0,1533292966000,,FALSE
01u0X00001BA23mQAD,ICA Specialist Certificate in Money Laundering Risk in Private Banking Online Assmt,01sb00000028JroAAE,01t0X000008nBLZQA2,USD,0,TRUE,FALSE,1533292788000,005b0000000L1KUAA0,1533293244000,005b0000000L1KUAA0,1533293244000,,FALSE
01u0X00001BA24BQAT,ICA Specialist Certificate in Money Laundering Risk in Betting and Gaming Assmnt,01sb00000028JroAAE,01t0X000008nBLyQAM,EUR,0,TRUE,FALSE,1533297709000,005b0000000L1KUAA0,1533297749000,005b0000000L1KUAA0,1533297749000,,FALSE
01u0X00001BA2phQAD,Follow up Cross-Examination – Court of Session (Factual Witness),01sb00000028JroAAE,01t0X000008nBcEQAU,GBP,0,TRUE,FALSE,1533638431000,005b0000002eGGJAA2,1533638431000,005b0000002eGGJAA2,1533638431000,,FALSE
01u0X00001BA2pmQAD,Follow up Cross-Examination – Criminal Court (Factual Witness),01sb00000028JroAAE,01t0X000008nBcJQAU,GBP,0,TRUE,FALSE,1533638496000,005b0000002eGGJAA2,1533638496000,005b0000002eGGJAA2,1533638496000,,FALSE
01u0X00001BA2prQAD,Follow up Cross-Examination – Employment Tribunal (Factual Witness),01sb00000028JroAAE,01t0X000008nBcOQAU,GBP,0,TRUE,FALSE,1533638564000,005b0000002eGGJAA2,1533638564000,005b0000002eGGJAA2,1533638564000,,FALSE
01u0X00001BA2pwQAD,Follow up Cross-Examination – Tax Tribunal (Factual Witness),01sb00000028JroAAE,01t0X000008nBcTQAU,GBP,0,TRUE,FALSE,1533638656000,005b0000002eGGJAA2,1533638656000,005b0000002eGGJAA2,1533638656000,,FALSE
01u0X00001BA2qVQAT,Follow up Cross-Examination – Deposition (Factual Witness),01sb00000028JroAAE,01t0X000008nBd2QAE,GBP,0,TRUE,FALSE,1533639107000,005b0000002eGGJAA2,1533639107000,005b0000002eGGJAA2,1533639107000,,FALSE
01u0X00001BA2qaQAD,Follow up Cross-Examination – Select Committee (Factual Witness),01sb00000028JroAAE,01t0X000008nBd7QAE,GBP,0,TRUE,FALSE,1533639186000,005b0000002eGGJAA2,1533639186000,005b0000002eGGJAA2,1533639186000,,FALSE
01u0X00001BA2rEQAT,Witness Familiarisation and Follow up Cross-Examination – Employment Tribunal (Factual Witness),01sb00000028JroAAE,01t0X000008nBdvQAE,GBP,0,TRUE,FALSE,1533640216000,005b0000002eGGJAA2,1533640216000,005b0000002eGGJAA2,1533640216000,,FALSE
01u0X00001BA2rOQAT,Witness Familiarisation and Follow up Cross-Examination – CAT (Factual Witness),01sb00000028JroAAE,01t0X000008nBe5QAE,GBP,0,TRUE,FALSE,1533640419000,005b0000002eGGJAA2,1533640419000,005b0000002eGGJAA2,1533640419000,,FALSE
01u0X00001BA2rdQAD,Witness Familiarisation and Follow up Cross-Examination – Public Inquiry (Factual Witness),01sb00000028JroAAE,01t0X000008nBeFQAU,GBP,0,TRUE,FALSE,1533640630000,005b0000002eGGJAA2,1533640630000,005b0000002eGGJAA2,1533640630000,,FALSE
01u0X00001BA2sWQAT,Witness Familiarisation – County Court (Expert Witness),01sb00000028JroAAE,01t0X000008nBf8QAE,GBP,0,TRUE,FALSE,1533641555000,005b0000002eGGJAA2,1533641555000,005b0000002eGGJAA2,1533641555000,,FALSE
01u0X00001BA2sbQAD,Witness Familiarisation – Court of Session (Expert Witness),01sb00000028JroAAE,01t0X000008nBfDQAU,GBP,0,TRUE,FALSE,1533641636000,005b0000002eGGJAA2,1533641636000,005b0000002eGGJAA2,1533641636000,,FALSE
01u0X00001BA2slQAD,Witness Familiarisation – Employment Tribunal (Expert Witness),01sb00000028JroAAE,01t0X000008nBfNQAU,GBP,0,TRUE,FALSE,1533641785000,005b0000002eGGJAA2,1533641785000,005b0000002eGGJAA2,1533641785000,,FALSE
