ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,LASTVIEWEDDATE,LASTREFERENCEDDATE,ISACTIVE__C,EMAIL_FOOTER__C,QUALIFICATION__C,NO_OF_ASSESSMENTS_PASSES_REQUIRED__C,OVERALL_PASS_MARK__C,EMAIL_HEADER__C,CREDITS__C,LEVEL__C,EXCLUDE_FROM_BOOKING_CONFIRMATION__C,BRAND__C,MARKING_MODEL__C,FOLDER_ID__C,SUPPRESS_SELF_FUNDERS_ACCESS__C,CERTIFICATE_PROGRAMME_NAME__C,COMMUNICATION_LANGUAGE__C,EMAIL_WELCOME__C
a3zb0000000oPHcAAM,FALSE,ICA International Diploma in Governance Risk & Compliance (10%),GBP,1460569087000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,If you have any questions please get in touch with us by emailing studentservices@int-comp.org or calling us on +44 (0)121 362 7534.   We hope you enjoy your studies.,a41b0000000PJN9AAO,3,49.5,When you log into the learning platform for the first time you will be prompted to change your password.  The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course.  If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.  Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,27,FALSE,"ICA International Diploma in Governance, Risk and Compliance",,
a3zb0000000oPHhAAM,FALSE,ICA International Diploma in Governance Risk & Compliance Online (B),GBP,1460569542000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,If you have any questions please get in touch with us by emailing studentservices@int-comp.org or calling us on +44 (0)121 362 7534.   We hope you enjoy your studies.,a41b0000000PJN9AAO,3,49.5,When you log into the learning platform for the first time you will be prompted to change your password.  The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course.  If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.  Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,27,FALSE,"ICA International Diploma in Governance, Risk and Compliance",,
a3zb0000000oPHrAAM,FALSE,ICA International Diploma in Governance Risk & Compliance Online (A 7/16) 10%,GBP,1460570040000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJN9AAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,27,FALSE,"ICA International Diploma in Governance, Risk and Compliance",,
a3zb0000000oPHwAAM,FALSE,ICA International Diploma in Governance Risk & Compliance Online (A 7/16) 15%,GBP,1460570047000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJN9AAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,27,FALSE,"ICA International Diploma in Governance, Risk and Compliance",,
a3zb0000000oPI1AAM,FALSE,ICA International Diploma in Governance Risk & Compliance Online (A 7/16) 20%,GBP,1460570055000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJN9AAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,27,FALSE,"ICA International Diploma in Governance, Risk and Compliance",,
a3zb0000000oPI6AAM,FALSE,ICA International Diploma in Governance Risk & Compliance Online (B 7/16) 10%,GBP,1460570066000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJN9AAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,27,FALSE,"ICA International Diploma in Governance, Risk and Compliance",,
a3zb0000000oPIBAA2,FALSE,ICA International Diploma in Governance Risk & Compliance Online (B) 15%,GBP,1460570073000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJN9AAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,27,FALSE,"ICA International Diploma in Governance, Risk and Compliance",,
a3zb0000000oPIGAA2,FALSE,ICA International Diploma in Governance Risk & Compliance Online (B 7/16) 20%,GBP,1460570081000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJN9AAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,27,FALSE,"ICA International Diploma in Governance, Risk and Compliance",,
a3zb0000000oPKMAA2,FALSE,ICA International Diploma in Financial Crime Prevention (10%),GBP,1460636246000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"We recommend that you attend all workshops as they really help bring the learning to life as well as provide guidance on how to approach your assessments. You’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMyAAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,14,FALSE,ICA International Diploma in Financial Crime Prevention,,
a3zb0000000oPKWAA2,FALSE,ICA International Diploma in Financial Crime Prevention (20%),GBP,1460636268000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"We recommend that you attend all workshops as they really help bring the learning to life as well as provide guidance on how to approach your assessments. You’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMyAAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,14,FALSE,ICA International Diploma in Financial Crime Prevention,,
a3zb0000000oPKbAAM,FALSE,ICA International Diploma in Financial Crime Prevention Online (A),GBP,1460636612000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMyAAO,3,49.5,Please take the time to review all of the material on the learning platform and make use of the support and guidance offered to you as an online learning student – you’ll find it invaluable when preparing for your assessments.<br><br>We’ve listed your assignment due date and exam date below and we’ll send you a reminder email approximately two weeks before each date.<br> ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,14,FALSE,ICA International Diploma in Financial Crime Prevention,,
a3zb0000000oPKgAAM,FALSE,ICA International Diploma in Financial Crime Prevention Online (A) 10%,GBP,1460636638000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMyAAO,3,49.5,Please take the time to review all of the material on the learning platform and make use of the support and guidance offered to you as an online learning student – you’ll find it invaluable when preparing for your assessments.<br><br>We’ve listed your assignment due date and exam date below and we’ll send you a reminder email approximately two weeks before each date.<br> ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,14,FALSE,ICA International Diploma in Financial Crime Prevention,,
a3zb0000000oPKlAAM,FALSE,ICA International Diploma in Financial Crime Prevention Online (A) 15%,GBP,1460636650000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMyAAO,3,49.5,Please take the time to review all of the material on the learning platform and make use of the support and guidance offered to you as an online learning student – you’ll find it invaluable when preparing for your assessments.<br><br>We’ve listed your assignment due date and exam date below and we’ll send you a reminder email approximately two weeks before each date.<br> ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,14,FALSE,ICA International Diploma in Financial Crime Prevention,,
a3zb0000000oPKqAAM,FALSE,ICA International Diploma in Financial Crime Prevention Online (A) 20%,GBP,1460636659000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMyAAO,3,49.5,Please take the time to review all of the material on the learning platform and make use of the support and guidance offered to you as an online learning student – you’ll find it invaluable when preparing for your assessments.<br><br>We’ve listed your assignment due date and exam date below and we’ll send you a reminder email approximately two weeks before each date.<br> ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,14,FALSE,ICA International Diploma in Financial Crime Prevention,,
a3zb0000000oPKvAAM,FALSE,ICA International Diploma in Financial Crime Prevention Online (B) 20%,GBP,1460636670000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMyAAO,3,49.5,Please take the time to review all of the material on the learning platform and make use of the support and guidance offered to you as an online learning student – you’ll find it invaluable when preparing for your assessments.<br><br>We’ve listed your assignment due date and exam date below and we’ll send you a reminder email approximately two weeks before each date.<br> ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,14,FALSE,ICA International Diploma in Financial Crime Prevention,,
a3zb0000000oPL0AAM,FALSE,ICA International Diploma in Financial Crime Prevention Online (B) 15%,GBP,1460636679000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMyAAO,3,49.5,Please take the time to review all of the material on the learning platform and make use of the support and guidance offered to you as an online learning student – you’ll find it invaluable when preparing for your assessments.<br><br>We’ve listed your assignment due date and exam date below and we’ll send you a reminder email approximately two weeks before each date.<br> ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,14,FALSE,ICA International Diploma in Financial Crime Prevention,,
a3zb0000000oPLjAAM,FALSE,ICA UK Diploma in Financial Crime Prevention (10%),GBP,1460655028000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"We recommend that you attend all workshops as they really help bring the learning to life as well as provide guidance on how to approach your assessments. You’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJN8AAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,11,FALSE,ICA Diploma in Financial Crime Prevention,,
a3zb0000000oPLtAAM,FALSE,ICA UK Diploma in Financial Crime Prevention (20%),GBP,1460655043000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"We recommend that you attend all workshops as they really help bring the learning to life as well as provide guidance on how to approach your assessments. You’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJN8AAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,11,FALSE,ICA Diploma in Financial Crime Prevention,,
a3zb0000000oPLyAAM,FALSE,ICA International Diploma in Anti Money Laundering (10%),GBP,1460655831000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"We recommend that you attend all workshops as they really help bring the learning to life as well as provide guidance on how to approach your assessments. You’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMwAAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,1,FALSE,ICA International Diploma in Anti Money Laundering,,
a3zb0000000oPM8AAM,FALSE,ICA International Diploma in Anti Money Laundering (20%),GBP,1460655847000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,"We recommend that you attend all workshops as they really help bring the learning to life as well as provide guidance on how to approach your assessments. You’ll also get to meet other people on your course and benefit from shared experiences.<br><br>Your candidate number is listed at the top of this email and where possible should be quoted in all contact with us. You will also need this when submitting your ICA assessments.<br><br>If you’re on LinkedIn, please join the ICT Network and Study group here <a href=""https://www.linkedin.com/groups/4246170"" target=""_blank"">https://www.linkedin.com/groups/4246170</a> and take the time to follow us on Twitter <a href=""https://twitter.com/ictcompliance"" target=""_blank"">https://twitter.com/ictcompliance</a> and Facebook <a href=""https://www.facebook.com/ictcompliance"" target=""_blank"">https://www.facebook.com/ictcompliance</a> for useful updates and tips.<br><br>We hope you enjoy the course and if you need to get in touch with us or your tutor at any point, please do so through the Q&amp;A platform on the Learning Platform, by emailing us at <a href=""mailto:ict@int-comp.com"" target=""_blank"">ict@int-comp.com</a> or calling us on +44(0)121 362 7534.",a41b0000000PJMwAAO,3,49.5,We’ve listed the dates that are relevant to your course below and we’ll email you approximately two weeks before each date to remind you and let you know about locations and timings for the workshops/exam. ,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,1,FALSE,ICA International Diploma in Anti Money Laundering,,
a3zb0000000oPMDAA2,FALSE,ICA International Diploma in Anti Money Laundering Online (A) 10%,GBP,1460656013000,005b0000000L061AAC,1562683459000,0050X000008uaG0QAI,1565126233000,,,,FALSE,If you have any questions please get in touch with us by emailing studentservices@int-comp.org or calling us on +44 (0)121 362 7534.   We hope you enjoy your studies.,a41b0000000PJMwAAO,3,49.5,When you log into the learning platform for the first time you will be prompted to change your password.  The learning platform is accessed via the ICA website and is where you will find all the materials relating to your course.  If you&#39;ve studied with us before or are already an ICA member you can use your existing login details.  Here are the key dates for your course and we&#39;ll send you an email reminder two weeks before each date.,,Diploma,FALSE,a39b00000008hMSAAY,Avg. Assignments + Avg. Exams / 2,1,FALSE,ICA International Diploma in Anti Money Laundering,,
